review_id,listing_id,number_of_reviews,review_scores_rating
87976,1409549056935664543,4,4.75
87977,1409572360142272767,23,4.61
87978,1409579100436300464,30,4.93
87979,1418331705714368366,0,
87980,1418375188385921754,1,1.0
87981,1418450923602352320,48,4.88
87982,1418541968974680850,11,5.0
87983,1418582015332172509,12,4.92
87984,1418602296759210381,0,
87985,1409580621689649711,0,
87986,1409580874140482599,0,
87987,1418608337105388224,2,5.0
87988,1418626942666428505,13,4.77
87989,1418645052560178636,58,4.6
87990,1418669520772613780,0,
87991,1418680669105625406,15,4.87
87992,1418702537436307268,4,4.75
87993,1418703276166616152,19,4.84
87994,1420514382396182077,9,4.44
87995,1420544712394586481,38,4.63
87996,1420564052567804657,74,4.97
87997,1420787450154694099,19,5.0
87998,1420814710160031590,8,5.0
87999,1409618607786892540,20,4.85
88000,1418759047433269948,0,
88001,1418823405691501641,0,
88002,1418849415774091778,3,4.67
88003,1418857074069587713,39,4.77
88004,1418859862373814641,13,5.0
88005,1418860194596042942,4,5.0
88006,1420820075262729339,19,4.95
88007,1420873030621756651,57,4.95
88008,1420891033089926935,9,4.89
88009,1420891087104924151,3,3.67
88010,1420892184946497618,46,4.76
88011,1420898373739571698,1,5.0
88012,1420913819417030943,13,4.38
88013,1418877841075569571,14,5.0
88014,1418879080330543264,8,4.88
88015,1418887742423260011,4,4.25
88016,1418920846078526142,28,4.86
88017,1418959660287974800,2,5.0
88018,1409632034483372626,10,4.8
88019,1409643721913112393,3,3.67
88020,1409686362936280523,53,4.51
88021,1420927683490229155,40,4.78
88022,1420937679025463658,12,5.0
88023,1420963106280659059,0,
88024,1420963547821181521,26,4.23
88025,1420967432220834588,3,3.67
88026,1409883242447316229,3,5.0
88027,1420974835659083392,5,3.6
88028,1420976788209860585,0,
88029,1420979732870976671,19,4.21
88030,1420982211921716235,11,4.09
88031,1420988192562700593,15,4.13
88032,1420993276672133696,4,4.0
88033,1418973844562710556,26,5.0
88034,1418997180449547208,0,
88035,1419000111527295751,10,5.0
88036,1419018601974902648,16,4.94
88037,1419067607372015403,0,
88038,1409911801659229671,0,
88039,1409915987590554529,1,2.0
88040,1409916039293716391,0,
88041,1420997046272027716,3,4.67
88042,1421003865079805382,1,5.0
88043,1421005824300422826,5,5.0
88044,1421014469149689740,56,5.0
88045,1421018748466196226,7,4.14
88046,1421023976310697639,0,
88047,1419312979913464761,4,4.75
88048,1419328999504474439,12,5.0
88049,1419342210898991173,3,5.0
88050,1419373285696614544,5,5.0
88051,1419382173536422977,21,4.38
88052,1419384920751769610,2,5.0
88053,1409921617109229275,22,4.91
88054,1409936828941239689,1,5.0
88055,1421025709817209786,0,
88056,1421029432845397621,0,
88057,1421030389222090950,1,1.0
88058,1421055655396544240,8,4.25
88059,1421059618433075069,6,5.0
88060,1421060555172659997,3,3.67
88061,1421072457162891119,65,4.68
88062,1409943067740981389,36,4.61
88063,1409945623519069846,54,4.63
88064,1409950648531776336,3,5.0
88065,1409950763481164972,18,4.67
88066,1409979908135067448,15,4.87
88067,1410005987369180892,3,3.0
88068,1410008674049451001,0,
88069,1410029156711097771,0,
88070,1419387803933213758,0,
88071,1419403159895098774,18,4.89
88072,1419433555922722448,40,4.45
88073,1419440752257820043,5,5.0
88074,1419445329478978193,17,5.0
88075,1419449764375721312,1,2.0
88076,1419454234472278362,16,4.81
88077,1410067238018632412,3,4.33
88078,1421079975813967538,15,4.93
88079,1421088853143217723,3,4.33
88080,1421101539032729734,0,
88081,1421113632145741042,8,3.63
88082,1421119665908048644,0,
88083,1421147446530463781,12,5.0
88084,1410076547291848515,0,
88085,1419499453743806718,17,4.59
88086,1419502900958314974,39,4.85
88087,1419511549384449248,0,
88088,1419533812329345778,28,4.18
88089,1419549490761673763,11,4.82
88090,1419569406447089452,0,
88091,1421153994216194498,9,4.78
88092,1421172013766280119,0,
88093,1421172255202598417,1,5.0
88094,1421173013276874739,0,
88095,1421193117098977388,0,
88096,1421210437751301798,19,4.37
88097,1419583872387119990,27,4.74
88098,1419595478077134665,14,5.0
88099,1419595825476306939,2,4.5
88100,1419613388382599408,21,4.57
88101,1419614154540463559,0,
88102,1410079651779445492,22,4.59
88103,1410093231222870423,0,
88104,1410101240251019709,3,3.67
88105,1419625648484884005,10,4.8
88106,1419626313573456874,1,5.0
88107,1419643282024113319,38,4.5
88108,1419676910203682759,3,5.0
88109,1419678558903312105,18,5.0
88110,1419680136826995097,0,
88111,1410107836215707389,33,5.0
88112,1421214724766361945,21,4.29
88113,1421278005640392410,42,4.93
88114,1421366866117943658,2,3.5
88115,1421411278192799961,2,5.0
88116,1421477509844632468,5,4.0
88117,1421495866647276908,0,
88118,1421520650749302969,0,
88119,1410108126877753165,0,
88120,1419725142853825071,1,4.0
88121,1419726474794981848,0,
88122,1419726707935121692,0,
88123,1419727494512018423,0,
88124,1419735258839787364,0,
88125,1419737260990939552,18,4.67
88126,1419744648512350530,16,5.0
88127,1410112804280271799,2,1.5
88128,1410119752424201762,0,
88129,1410147477757127961,37,4.7
88130,1410149214567847052,4,5.0
88131,1421543702983688439,3,4.33
88132,1421544947462204515,4,4.5
88133,1421545932573533715,2,5.0
88134,1421570875843769890,32,4.94
88135,1421572131658214037,0,
88136,1421582195428772655,0,
88137,1421595974292650495,0,
88138,1410151150103866819,17,4.71
88139,1410155114201487965,15,4.93
88140,1410155157162992860,67,4.78
88141,1410155476720120505,3,3.67
88142,1410161267891396424,2,4.5
88143,1410171609944060623,2,5.0
88144,1410173946093699385,8,4.75
88145,1410222863331878967,3,5.0
88146,1421604119394451400,15,4.73
88147,1421635488820559826,7,4.57
88148,1421635734435454835,0,
88149,1421641083710514447,0,
88150,1421641995547624840,0,
88151,1421644386065508217,0,
88152,1410251615375588387,4,4.0
88153,1422518195497647362,9,4.67
88154,1422528394485890126,2,5.0
88155,1421650644098092025,0,
88156,1421661807859425308,0,
88157,1421663744797010520,0,
88158,1421666595448893371,0,
88159,1421702823803689370,5,4.6
88160,1419746273855285472,31,4.84
88161,1419751138414065038,3,4.33
88162,1419754564480955792,15,5.0
88163,1419754873579954863,12,5.0
88164,1419771371635348676,7,4.57
88165,1419771827085544077,20,5.0
88166,1419831334100820802,3,4.67
88167,1422552093207037315,0,
88168,1422574364372285066,9,4.0
88169,1421722442676532833,5,4.8
88170,1421747764910292867,0,
88171,1421764332627190638,4,4.75
88172,1421764486041735774,28,4.82
88173,1421764856220531804,22,4.82
88174,1421767792168315941,0,
88175,1421768636938058986,31,4.84
88176,1419896269804512673,0,
88177,1420074885314084393,22,4.91
88178,1420077248870796795,4,5.0
88179,1420077264731735346,1,5.0
88180,1420097131965736359,3,5.0
88181,1425837804836017461,7,4.71
88182,1422582672261054624,4,5.0
88183,1422592669073183434,21,4.76
88184,1422620547665152825,0,
88185,1422620780372314244,0,
88186,1422621059328064611,0,
88187,1422623728932443205,2,3.0
88188,1422623992001009022,20,4.7
88189,1422626441387618894,0,
88190,1422635254045874669,1,3.0
88191,1425839619172816856,2,5.0
88192,1425839923618067385,1,1.0
88193,1425840202604676487,1,5.0
88194,1425845783062658355,16,4.69
88195,1425899030120370281,1,5.0
88196,1425903409334757433,89,4.72
88197,1425907565206829980,0,
88198,1421798194428880758,33,4.67
88199,1421820057305400700,0,
88200,1421822290763195534,0,
88201,1421843938966033734,0,
88202,1421857954713585876,14,4.93
88203,1421866078239863315,0,
88204,1421881189632200824,23,4.91
88205,1421896273880303613,0,
88206,1421896796197806158,0,
88207,1421897289469945421,0,
88208,1421908857669385736,0,
88209,1421913760620420778,27,4.96
88210,1421914120767068287,29,4.83
88211,1425912842086731716,1,5.0
88212,1425927092023759035,102,4.62
88213,1425937991463882597,2,4.5
88214,1425940992294039685,52,4.73
88215,1425941223242895758,0,
88216,1422643229883451008,6,5.0
88217,1422686232157954250,6,5.0
88218,1422694595349041023,5,4.6
88219,1425943537340088408,3,3.0
88220,1425957217231556911,16,4.75
88221,1425957857886114196,4,5.0
88222,1425960463069399721,5,5.0
88223,1425983827583031646,73,4.71
88224,1425995163382065911,4,5.0
88225,1425999196791354115,4,5.0
88226,1421914466433884663,6,4.83
88227,1421930464154862424,1,5.0
88228,1421932058541004468,3,5.0
88229,1421939959565846523,0,
88230,1421955304088830189,1,3.0
88231,1421970811727274668,6,4.83
88232,1422859862850141146,0,
88233,1422974908144378617,14,4.57
88234,1422983819277254341,7,4.71
88235,1423000888558890581,39,4.72
88236,1423010507405580131,19,4.84
88237,1426000004911483014,39,4.51
88238,1426005031941366556,25,4.48
88239,1426006618392335009,43,4.6
88240,1426007407556227958,36,4.28
88241,1426015679517776997,0,
88242,1426016688568060612,0,
88243,1426027435350428126,0,
88244,1422013742100317601,1,5.0
88245,1422182101679700450,11,4.73
88246,1422218077136745154,12,4.08
88247,1422286712131077993,29,4.76
88248,1422295916921025205,2,4.5
88249,1422299695269658593,3,5.0
88250,1423040415829509670,1,4.0
88251,1423041327213430425,103,4.98
88252,1423062907389203162,8,4.88
88253,1422333801654913092,13,4.62
88254,1422342154476349872,32,4.63
88255,1422347858838439792,0,
88256,1422354359319991499,12,4.83
88257,1422370143982636028,9,5.0
88258,1422411223122837566,1,5.0
88259,1422414130228034555,5,3.2
88260,1422421563750776957,3,4.33
88261,1426062735290968281,9,4.89
88262,1426094346805000284,29,4.66
88263,1426136031010199248,10,4.8
88264,1426153048880590396,31,4.52
88265,1426156362322099348,32,4.69
88266,1423091381643502206,1,5.0
88267,1422435161595690718,27,4.96
88268,1422445638812440515,2,5.0
88269,1422446279410994839,3,5.0
88270,1422477575794104193,2,5.0
88271,1422482045652178544,25,4.8
88272,1422490187106315254,1,5.0
88273,1428993261419088685,0,
88274,1423098331801597955,1,5.0
88275,1426160834663745229,4,5.0
88276,1426184736500936038,16,4.69
88277,1426235218805490393,33,5.0
88278,1426241575831026710,107,4.59
88279,1426252857698876756,17,5.0
88280,1423142053578695462,1,5.0
88281,1423152552717282444,0,
88282,1423159354923247453,11,4.64
88283,1429012676368993304,22,5.0
88284,1429022769660156570,6,4.67
88285,1429030197827419012,5,5.0
88286,1429037114203664341,1,5.0
88287,1429048772995753573,0,
88288,1426294816845004125,0,
88289,1426306966022170734,0,
88290,1426326775318115233,16,4.19
88291,1426335753975778211,5,5.0
88292,1426389233273734609,43,4.49
88293,1426414598650178848,36,4.14
88294,1426531962539919154,3,5.0
88295,1423165750916790415,33,4.94
88296,1423170504345764640,31,4.94
88297,1423174433223954545,1,3.0
88298,1423182996558473621,7,5.0
88299,1423184650891534649,0,
88300,1429064420044984359,55,4.69
88301,1429071035036357157,0,
88302,1429087336662013949,53,5.0
88303,1429108268289434603,51,4.37
88304,1429113979742512200,1,5.0
88305,1429155391276544285,34,4.82
88306,1429167030982640015,10,4.9
88307,1423195425061586598,23,4.22
88308,1426537347754646555,3,5.0
88309,1426545998152627560,1,5.0
88310,1426572202215482559,6,5.0
88311,1426611897959822185,7,4.29
88312,1426616137350427829,31,4.9
88313,1426651972254248994,8,5.0
88314,1426657762387757901,26,4.62
88315,1426665474994168265,0,
88316,1423209209732487306,1,5.0
88317,1423241672318215183,1,1.0
88318,1423253841869769384,12,3.67
88319,1426680235859076804,10,5.0
88320,1426684909606294809,21,4.81
88321,1426694918494312147,2,5.0
88322,1426696606876717369,19,4.68
88323,1426715949653935927,1,5.0
88324,1426716987095257671,3,2.33
88325,1423307375977332371,38,4.95
88326,1423309001379052399,70,4.84
88327,1429180303533111601,12,4.83
88328,1429180312766333033,11,4.91
88329,1429213518912214189,19,5.0
88330,1429274229884043495,41,4.83
88331,1429435948527634511,15,4.33
88332,1429489365956367140,9,4.11
88333,1423310622993387241,36,4.78
88334,1423338130572807916,8,4.88
88335,1423372291149516459,3,4.67
88336,1423381533760487441,15,4.73
88337,1423385781678607932,1,3.0
88338,1423390731904079995,7,4.29
88339,1423399951976353724,8,4.25
88340,1423407547031396010,4,5.0
88341,1426721048490723025,40,4.8
88342,1426726337044691425,34,4.91
88343,1426748965148602114,2,4.5
88344,1426765639855190426,0,
88345,1426783764909680178,0,
88346,1426816471902930146,0,
88347,1429509154842983261,3,5.0
88348,1429525460765809550,1,5.0
88349,1429538686948207787,17,4.59
88350,1429585452981092345,51,4.51
88351,1429589001227105758,17,4.88
88352,1429602363199889143,12,4.75
88353,1423442498381634010,7,4.43
88354,1423494006428938393,0,
88355,1429603517359302846,18,4.44
88356,1429619630358979571,73,5.0
88357,1429623756316752143,2,3.5
88358,1429629035018723014,5,5.0
88359,1429634104337537946,5,4.8
88360,1429638766845285101,0,
88361,1429640222962543689,23,5.0
88362,1426820850643418305,26,4.69
88363,1426822408202044643,3,5.0
88364,1426844147622542632,13,4.92
88365,1426866099473219502,3,5.0
88366,1426887928373575956,0,
88367,1426899056308833052,26,4.85
88368,1423676668725323311,1,5.0
88369,1423727884393738989,1,4.0
88370,1426904974571758594,9,4.78
88371,1426950151217677614,9,4.89
88372,1426988403247524966,34,4.65
88373,1427005410730904441,0,
88374,1427016554737872593,5,5.0
88375,1427037883869807775,4,5.0
88376,1423762072011342990,25,5.0
88377,1429653719554538489,12,4.5
88378,1429667346771551117,26,4.77
88379,1429667653446997343,5,5.0
88380,1429670009527913975,14,4.57
88381,1429679791709679568,23,4.78
88382,1429685648873318100,40,4.55
88383,1429700104278650795,21,4.81
88384,1423799451135330026,40,4.95
88385,1423808492144436045,15,4.27
88386,1427240569912036712,34,4.74
88387,1427328232757604626,5,4.6
88388,1427355509381635085,14,4.64
88389,1427356510827612998,10,4.4
88390,1427365844820896318,6,4.5
88391,1427366839121206298,35,4.51
88392,1423815162244024472,14,5.0
88393,1429706004875773575,11,4.18
88394,1429744347514453459,11,4.27
88395,1429745570514528217,121,5.0
88396,1429759258468074397,15,5.0
88397,1429774105723288117,1,5.0
88398,1423837577929355808,18,4.56
88399,1423854951805718295,0,
88400,1423860048744369625,8,4.5
88401,1427379004403772922,28,4.43
88402,1427380864369247156,5,5.0
88403,1427381220713287165,1,1.0
88404,1427391363495504193,0,
88405,1427413214986736141,5,4.4
88406,1427414546788355615,0,
88407,1427416409507976232,5,4.4
88408,1423868036583336858,0,
88409,1423876266780182121,3,5.0
88410,1423881438125737675,0,
88411,1429793997725539107,20,4.85
88412,1429805835372345817,0,
88413,1429825613379011642,37,4.65
88414,1429830547940086725,7,3.57
88415,1429835216608488547,18,4.94
88416,1427422060434484022,15,4.27
88417,1427452154398934183,7,3.86
88418,1427452523684881190,0,
88419,1427477394504861473,7,4.57
88420,1427486120881954679,16,4.56
88421,1427487075885102335,7,4.29
88422,1427492223142253471,15,5.0
88423,1427495165532872145,10,4.9
88424,1427496605120936681,52,4.81
88425,1427497809998273728,27,4.89
88426,1427500013294237281,35,4.91
88427,1427503087185344449,34,4.85
88428,1427505251287088517,0,
88429,1423914696325742715,1,3.0
88430,1423916794366610734,60,4.68
88431,1423934295527561032,2,5.0
88432,1423934458164448369,28,4.82
88433,1429848160812353076,17,4.94
88434,1429857397845723932,0,
88435,1429859738920991965,20,4.55
88436,1429886616528170728,10,5.0
88437,1429903498534872008,20,4.65
88438,1429905921278262503,1,2.0
88439,1429910233677587885,0,
88440,1423937521926648331,32,4.94
88441,1427517584146020722,36,4.69
88442,1427533964672672428,26,4.77
88443,1427551150569131325,6,4.33
88444,1427563156333249392,37,4.81
88445,1427571429081203469,12,4.83
88446,1423960742886607608,12,4.75
88447,1423963288780621422,23,4.52
88448,1424025589460842716,0,
88449,1429916986368218866,2,5.0
88450,1429932988645379212,17,4.76
88451,1429969798151838960,27,4.81
88452,1430168919276227171,0,
88453,1430186149783096608,55,4.95
88454,1430202636935423091,8,4.88
88455,1427573896193564587,47,4.74
88456,1427590587262267226,36,4.89
88457,1427593898935956744,5,4.8
88458,1427643656063993635,56,4.59
88459,1424027612377407046,1,3.0
88460,1430219508916916236,0,
88461,1430224011914871310,3,5.0
88462,1430244628778285323,33,5.0
88463,1430248169464979284,26,4.88
88464,1430269659662574614,1,5.0
88465,1430273340499617264,7,4.71
88466,1424027615294363978,0,
88467,1424033035106020431,38,4.92
88468,1430274362886673450,3,4.67
88469,1430283114472869248,10,4.5
88470,1430296554560319742,10,4.9
88471,1430320947251205170,3,4.67
88472,1430325625643392861,14,4.79
88473,1430326614588995657,0,
88474,1424034427002580050,5,4.6
88475,1424036205756748858,0,
88476,1424047694752661136,2,5.0
88477,1424058611716195918,2,4.5
88478,1424081242011899738,31,4.87
88479,1430327100340827064,0,
88480,1430333717208060994,7,4.71
88481,1430358626772307737,6,4.67
88482,1430365080818361674,15,4.93
88483,1430376733884730023,49,4.8
88484,1430399515204401693,23,4.7
88485,1430413521131094920,19,5.0
88486,1430422888872974744,21,4.76
88487,1430423023997399779,23,4.61
88488,1430429977431378008,22,3.95
88489,1430445927797557951,2,5.0
88490,1427739147951906371,108,4.81
88491,1427767560400836783,13,4.62
88492,1427964617884815818,23,4.7
88493,1428046625555261729,19,4.79
88494,1428053815947950997,7,5.0
88495,1428062195092702353,0,
88496,1428083079694559678,3,5.0
88497,1428084290546331333,25,4.8
88498,1428089170219299630,2,5.0
88499,1428135975858629057,0,
88500,1428160180233705168,21,4.29
88501,1424092298939529623,5,5.0
88502,1424101114253269282,3,4.0
88503,1428172023859723061,15,4.8
88504,1428182882039365778,2,5.0
88505,1428193774951056207,4,4.25
88506,1428196859591428171,0,
88507,1428216646825062625,15,4.93
88508,1428224455505964945,30,4.87
88509,1428241654727135126,2,5.0
88510,1428262829280385984,5,5.0
88511,1428278240296452680,5,3.2
88512,1428322463184584837,3,5.0
88513,1428330661817002837,8,4.75
88514,1428334889549199435,3,5.0
88515,1430466649844106869,21,4.9
88516,1430498298490760150,3,4.0
88517,1430500210481755672,1,5.0
88518,1430505447593703224,14,5.0
88519,1430507018549059555,4,4.75
88520,1430548031491901613,13,5.0
88521,1430562207709572434,13,4.38
88522,1424117255605860444,6,5.0
88523,1428340581944034144,0,
88524,1428353281800442565,2,5.0
88525,1428370769703118836,35,5.0
88526,1428374868694576907,18,4.61
88527,1424134280631506569,0,
88528,1424140766374525813,6,4.17
88529,1424147341336290830,4,4.5
88530,1424158491254604994,0,
88531,1428375905265337709,0,
88532,1428465588687160697,19,4.47
88533,1428471344553390845,26,5.0
88534,1428533189836934311,8,5.0
88535,1428665529681615089,7,3.57
88536,1430562559010622896,76,4.99
88537,1430576389622397665,0,
88538,1430577633582779604,47,4.68
88539,1430620108873096810,5,5.0
88540,1430633400978954998,9,5.0
88541,1430648951654204632,9,4.78
88542,1430660328432460370,12,4.5
88543,1424161090556676948,21,4.67
88544,1424192523213538489,14,4.93
88545,1424341331727860146,0,
88546,1424351351749266709,8,4.88
88547,1428691303791835972,0,
88548,1428696246941963696,7,5.0
88549,1428755367226450901,10,4.8
88550,1428776006588797810,28,4.39
88551,1428796187138523509,0,
88552,1428873481083290899,7,4.71
88553,1428887984021622434,17,5.0
88554,1430690913781589672,4,4.75
88555,1430747757362966476,4,4.25
88556,1430828237876795509,27,3.96
88557,1430846840308285205,3,5.0
88558,1430912372037652563,1,1.0
88559,1430934089712767072,29,4.69
88560,1430974828773045721,3,2.33
88561,1424433126035483746,0,
88562,1424445953693911414,38,4.58
88563,1424453336934935183,12,5.0
88564,1424468408823805315,54,4.91
88565,1430978022730015469,1,5.0
88566,1430979690018938215,4,4.75
88567,1430981867753021493,13,4.69
88568,1430994043668466599,7,5.0
88569,1431019006757582609,8,4.0
88570,1431019769533363960,12,5.0
88571,1431037467663834477,0,
88572,1424478372825445108,0,
88573,1428915549512077429,5,5.0
88574,1428925300232266844,10,5.0
88575,1428965975957814062,19,4.95
88576,1428979839416250107,8,4.63
88577,1431831723699484679,22,4.41
88578,1431832630058341359,3,5.0
88579,1424484335393509773,13,5.0
88580,1431038607034071677,3,5.0
88581,1431050774269771793,26,4.77
88582,1431076043530913337,23,4.48
88583,1431090100486332638,19,4.79
88584,1431091946147908456,6,3.83
88585,1431095529679408561,13,4.85
88586,1424498742574368355,18,4.72
88587,1424511230952875502,0,
88588,1424530842802441259,20,4.15
88589,1424538485620590112,1,5.0
88590,1431097787154416313,5,4.6
88591,1431117602143293407,8,4.38
88592,1431123243713771698,1,5.0
88593,1431123922585611785,23,5.0
88594,1431132505213044085,27,4.41
88595,1431135882728619048,63,4.46
88596,1424548213722542778,0,
88597,1431834232982507239,90,4.93
88598,1431840111796012043,18,4.56
88599,1431840213910356841,0,
88600,1431849779461327633,16,5.0
88601,1431855794604868372,0,
88602,1431859894048500421,20,4.85
88603,1424555806569500320,8,4.88
88604,1424577795998301988,8,4.25
88605,1424588010641763319,16,4.25
88606,1424601924924056535,5,5.0
88607,1424608205720694693,6,4.67
88608,1424613815822118990,0,
88609,1431161845778913442,0,
88610,1431169583053430477,12,4.25
88611,1431207669125668257,30,4.3
88612,1431238979124232291,6,4.17
88613,1431241207116681416,51,4.67
88614,1431263480446683859,18,4.44
88615,1431864430320995263,21,4.95
88616,1431895226605317459,1,4.0
88617,1431903578340767556,56,4.91
88618,1431904466112752707,4,3.75
88619,1424617157175129482,0,
88620,1424624340407086867,25,4.72
88621,1424663080594455079,48,4.81
88622,1431918122831483707,6,5.0
88623,1431923465900777448,0,
88624,1431926525123726488,4,4.5
88625,1431928733631060633,7,4.86
88626,1431933054825171368,7,4.29
88627,1431940654176495891,10,4.5
88628,1431950376151010712,1,4.0
88629,1431274785193557214,3,5.0
88630,1431278672481711232,0,
88631,1431315519269722319,34,4.91
88632,1431318897398757016,11,5.0
88633,1431322448232005404,1,1.0
88634,1431337879556760174,13,4.46
88635,1431344948016215861,0,
88636,1431344958660662996,0,
88637,1431350549323933207,40,4.95
88638,1431370238251060329,0,
88639,1431378290081092645,1,5.0
88640,1431379821576065481,1,5.0
88641,1431382303188359259,4,5.0
88642,1431382391576184587,5,5.0
88643,1424672110635758996,35,4.97
88644,1424674776165233241,3,5.0
88645,1431955972079056675,15,4.4
88646,1431964193104923547,16,4.19
88647,1431968654296973924,5,4.6
88648,1431970475179000158,3,5.0
88649,1431975073193181491,8,4.63
88650,1431981814053728067,7,4.71
88651,1431992735659558912,0,
88652,1424682368231994163,7,4.14
88653,1431391753610115282,0,
88654,1431399319455711498,2,5.0
88655,1431423045190157409,4,4.5
88656,1431424929244215706,0,
88657,1431463228283388455,0,
88658,1431646042336938995,0,
88659,1424700338679701638,8,3.25
88660,1424700946148935942,25,4.8
88661,1424702934214516326,2,4.0
88662,1424712902488554791,3,3.67
88663,1424717851907865908,7,3.14
88664,1431707716598657370,2,4.5
88665,1431707760120568983,2,4.5
88666,1431728956345594130,0,
88667,1431747807406419218,35,4.94
88668,1431753018721464137,22,4.68
88669,1424746493392914858,5,5.0
88670,1432038813154902138,27,4.48
88671,1432061321969248752,24,5.0
88672,1432077467592687621,0,
88673,1432123443085922631,0,
88674,1432134143981581718,1,5.0
88675,1431768001014689797,31,4.84
88676,1431771562202206587,19,4.68
88677,1431776726362049176,4,4.0
88678,1431776932980123312,5,4.6
88679,1431782817392616243,1,5.0
88680,1431783455177688878,2,3.5
88681,1431784048489797273,8,4.75
88682,1431786975574783358,1,5.0
88683,1431787803447461871,4,4.25
88684,1431794726542850290,1,5.0
88685,1431824493412277119,9,4.56
88686,1434909303984990384,3,5.0
88687,1424778393281988356,1,5.0
88688,1424781695407679772,2,5.0
88689,1424796943739947286,8,4.75
88690,1424797382652621420,0,
88691,1434950868215463135,2,5.0
88692,1434965108985045564,0,
88693,1434968595365927352,2,5.0
88694,1434985584426303196,29,4.62
88695,1434985992040899669,38,4.61
88696,1435102971453583534,42,4.71
88697,1435105965909005758,2,4.0
88698,1432341700515044860,45,4.96
88699,1432395697985936488,43,4.93
88700,1432413556738762784,28,4.46
88701,1432423174208726909,0,
88702,1432430901188498138,0,
88703,1432447059024198226,21,4.81
88704,1432456411445295991,8,4.63
88705,1424809770063780306,0,
88706,1424814275098773944,6,5.0
88707,1424826478258313684,18,4.28
88708,1432477093890181799,57,4.95
88709,1432501058195802570,0,
88710,1432504959858888709,34,5.0
88711,1432536960457279016,4,5.0
88712,1432570496043542108,37,4.76
88713,1432577518155997301,36,4.61
88714,1432578945006560207,24,4.58
88715,1432580122319092544,0,
88716,1432588695008880634,22,4.77
88717,1432589172528012689,16,4.94
88718,1432590792776964316,33,4.85
88719,1432591414424753352,11,4.64
88720,1432592874655248145,21,4.48
88721,1432594644075338058,17,4.94
88722,1432595257072531313,25,4.48
88723,1432600067198565170,4,3.5
88724,1432600779767103650,15,4.27
88725,1432601186316092977,12,4.58
88726,1432602105055805977,12,4.75
88727,1432602589812722250,3,3.0
88728,1432603662629268853,4,3.75
88729,1435253477626754812,24,4.67
88730,1435269723945294242,2,5.0
88731,1435300171788604491,0,
88732,1435331653973992012,0,
88733,1435334294271087614,32,4.97
88734,1435338364464070513,26,4.58
88735,1435350863760618806,26,4.73
88736,1435356108327244152,0,
88737,1435382031579374659,0,
88738,1435425739709998606,2,5.0
88739,1435433076956934058,10,5.0
88740,1424840795121368331,14,4.79
88741,1432605741578609211,4,5.0
88742,1432611106237689643,2,5.0
88743,1432615352970742347,2,5.0
88744,1432618994827541498,15,5.0
88745,1432622207423877754,3,5.0
88746,1432624615472432527,5,4.4
88747,1432642395692877032,64,5.0
88748,1435447912288840261,1,5.0
88749,1435448800754474908,1,5.0
88750,1435451094954390660,45,4.93
88751,1435458160992285331,1,5.0
88752,1435460877977730928,33,4.67
88753,1435464616478180404,1,1.0
88754,1435464696209847431,17,4.94
88755,1424955925662310813,3,5.0
88756,1425099752307945188,25,5.0
88757,1435497952695442175,14,4.79
88758,1435501290040378304,28,5.0
88759,1435502305149486423,1,1.0
88760,1435508594981503084,0,
88761,1435517898933242017,20,4.75
88762,1425128854395077758,3,3.67
88763,1432651129175318123,5,4.8
88764,1432653182985317296,26,4.54
88765,1432657116550800364,3,5.0
88766,1432669044164086973,0,
88767,1432682592845256339,0,
88768,1432696760775004161,21,4.86
88769,1432702713585012633,3,5.0
88770,1425150079892762372,2,5.0
88771,1435541307178613865,2,5.0
88772,1435541678184376969,4,4.25
88773,1435554358703393195,4,4.5
88774,1435562853433464343,18,5.0
88775,1435576255086650736,1,5.0
88776,1435590062587671319,3,4.67
88777,1425151219833996282,0,
88778,1425152403933951254,0,
88779,1425173074460037232,8,5.0
88780,1425177921506549048,15,4.4
88781,1425181340968163725,14,4.57
88782,1435591802699193381,5,4.0
88783,1435596663465753487,16,4.31
88784,1435599207027942685,6,4.5
88785,1435635807333382500,9,5.0
88786,1435651746784651093,14,4.79
88787,1435685629919769102,4,5.0
88788,1432732544542798721,3,3.67
88789,1432739286809656831,28,4.5
88790,1432751249022479177,46,4.89
88791,1432757206658560328,11,5.0
88792,1432801606476955520,19,4.68
88793,1432848523454443324,19,4.68
88794,1432966390440150908,20,4.55
88795,1425195194067765820,0,
88796,1425220227110729633,47,4.74
88797,1425228641722755562,6,4.67
88798,1425244674094357526,2,3.5
88799,1425256317097119196,8,5.0
88800,1433016174488735806,1,5.0
88801,1433043307701014078,19,4.63
88802,1433053027925459022,14,4.93
88803,1433144431154409054,0,
88804,1433161203916351511,0,
88805,1433190257654134335,0,
88806,1433218574523077519,1,4.0
88807,1433224824244450079,23,4.17
88808,1433235135995872951,2,5.0
88809,1433243611607341208,14,4.36
88810,1433244103452942664,0,
88811,1433251646793494676,2,4.5
88812,1433264013456741268,57,4.98
88813,1433266445804997605,15,4.53
88814,1435706277792265087,16,4.69
88815,1435711329207398159,4,2.5
88816,1435730883024638981,25,5.0
88817,1435744572038229132,12,4.58
88818,1435754766263866586,13,4.15
88819,1425264749474298890,20,4.45
88820,1425272646817677056,17,4.76
88821,1435946704414900938,5,5.0
88822,1435997734657517931,14,4.71
88823,1436011355506256963,13,4.92
88824,1436016574629719108,0,
88825,1436027384266275611,0,
